data_id,reporting_date,metric_id,value,currency,entity_id
66147,28-02-2023,3,918760.3,INR,E101
66148,30-04-2024,5,123.5457,%,E142
66149,30-04-2025,2,-94.02,INR,E136
66150,31-01-2025,2,-171.1,INR,E123
66151,30-06-2025,5,109.0678,%,E120
66152,31-12-2023,4,2.3578,x,E122
66153,31-03-2025,2,198.35,INR,E128
66154,31-03-2024,1,3601.65,INR,E113
66155,31-05-2024,2,-262.23,INR,E111
66156,31-10-2023,2,-109.17,INR,E137
66157,31-10-2023,3,867100.64,INR,E113
66158,30-06-2023,3,624284.39,INR,E123
66159,28-02-2025,2,74.44,INR,E108
66160,31-12-2024,3,771370.61,INR,E135
66161,30-11-2023,1,2050.69,INR,E118
66162,31-05-2023,1,4737.35,INR,E144
66163,31-12-2024,1,2026.96,INR,E150
66164,31-03-2024,4,2.3948,x,E141
66165,31-07-2024,3,770465.96,INR,E106
66166,31-08-2024,2,-244.9,INR,E130
66167,31-03-2024,3,916812.38,INR,E119
66168,30-04-2025,2,174.86,INR,E117
66169,31-03-2025,5,121.6195,%,E141
66170,30-11-2024,3,819074.27,INR,E115
66171,30-04-2025,1,3846.46,INR,E124
66172,31-01-2023,5,123.1412,%,E135
66173,28-02-2025,1,1510.79,INR,E135
66174,30-06-2024,5,106.6608,%,E124
66175,31-10-2024,1,1500.3,INR,E122
66176,31-08-2024,3,935035.82,INR,E116
66177,31-12-2024,4,2.0629,x,E126
66178,31-01-2023,5,108.5213,%,E112
66179,30-04-2023,3,570856.03,INR,E135
66180,31-05-2025,5,113.9085,%,E138
66181,28-02-2023,1,4262.94,INR,E149
66182,31-05-2025,4,2.3052,x,E140
66183,30-11-2024,4,2.3513,x,E114
66184,31-10-2024,5,120.3789,%,E121
66185,31-07-2024,4,1.5616,x,E143
66186,30-06-2023,2,132.1,INR,E124
66187,31-03-2024,5,115.3792,%,E131
66188,30-06-2024,4,2.2264,x,E122
66189,31-01-2024,5,114.6857,%,E104
66190,30-09-2023,1,2934.16,INR,E137
66191,30-11-2024,1,1504.54,INR,E123
66192,31-05-2025,1,4620.9,INR,E111
66193,31-05-2023,5,112.4924,%,E139
66194,30-04-2024,1,3329.5,INR,E147
66195,31-05-2025,1,1828.63,INR,E112
66196,31-03-2023,1,2475.56,INR,E127
66197,30-06-2025,1,4482.31,INR,E103
66198,31-07-2023,4,1.7096,x,E123
66199,31-07-2023,2,-176.34,INR,E108
66200,31-03-2024,5,110.21,%,E128
66201,30-09-2023,5,116.4932,%,E119
66202,31-07-2024,5,115.4138,%,E105
66203,28-02-2025,5,108.5064,%,E129
66204,31-05-2025,5,118.8394,%,E131
66205,31-10-2024,3,953770.01,INR,E122
66206,30-04-2023,3,599414.44,INR,E124
66207,31-03-2023,3,836476.91,INR,E103
66208,28-02-2025,4,2.0864,x,E130
66209,31-01-2023,4,1.8289,x,E128
66210,30-04-2023,5,117.3566,%,E109
66211,31-08-2024,2,-174.05,INR,E108
66212,31-07-2023,4,2.334,x,E130
66213,31-01-2023,4,1.5222,x,E131
66214,28-02-2025,4,2.0671,x,E144
66215,30-09-2023,4,1.8188,x,E125
66216,30-04-2024,4,2.3814,x,E129
66217,31-03-2025,3,749683.13,INR,E150
66218,30-09-2024,1,4209.95,INR,E132
66219,30-09-2023,2,254.29,INR,E120
66220,30-04-2025,5,111.687,%,E133
66221,31-05-2023,1,4521.37,INR,E130
66222,30-06-2024,1,3905.12,INR,E131
66223,31-01-2025,4,1.6082,x,E144
66224,28-02-2025,5,107.0784,%,E130
66225,30-06-2024,1,4269.38,INR,E115
66226,31-07-2024,5,114.3663,%,E106
66227,30-09-2024,1,2980.6,INR,E118
66228,31-08-2023,2,234.75,INR,E103
66229,30-04-2023,2,242.28,INR,E146
66230,29-02-2024,4,1.6127,x,E106
66231,30-06-2023,1,2494.59,INR,E111
66232,31-07-2023,5,122.9045,%,E136
66233,30-09-2024,3,909927.17,INR,E137
66234,31-07-2023,5,119.4202,%,E134
66235,31-05-2023,3,550983.6,INR,E115
66236,30-09-2024,3,810597.28,INR,E115
66237,31-12-2023,5,116.637,%,E125
66238,31-12-2024,2,-199.7,INR,E139
66239,31-01-2024,5,120.4772,%,E135
66240,31-01-2024,5,111.2395,%,E114
66241,29-02-2024,3,810312.86,INR,E106
66242,30-11-2023,3,680917.74,INR,E113
66243,30-06-2025,1,1337.58,INR,E109
66244,31-01-2025,2,14.88,INR,E148
66245,31-12-2023,3,653321.57,INR,E132
66246,30-09-2023,4,1.5713,x,E132
66247,31-10-2023,4,1.6985,x,E112
66248,31-10-2024,3,809427.88,INR,E123
66249,31-01-2024,1,1405.53,INR,E137
66250,31-03-2023,4,1.5875,x,E132
66251,31-08-2024,1,4776.09,INR,E107
66252,31-08-2023,2,-235.49,INR,E129
66253,30-04-2023,2,-74.36,INR,E134
66254,30-04-2023,4,1.6334,x,E106
66255,31-03-2025,1,4757.08,INR,E145
66256,30-09-2023,3,740580.7,INR,E134
66257,31-03-2023,2,-233.33,INR,E147
66258,31-05-2023,2,161.29,INR,E137
66259,31-05-2025,4,2.2808,x,E131
66260,31-05-2024,5,123.024,%,E105
66261,30-11-2024,3,852827.69,INR,E134
66262,31-12-2024,5,106.0943,%,E135
66263,31-07-2024,1,3201.25,INR,E125
66264,31-01-2025,2,-69.58,INR,E115
66265,31-07-2024,5,119.9716,%,E139
66266,31-08-2024,5,116.8186,%,E124
66267,31-12-2024,5,119.504,%,E123
66268,31-03-2025,2,-191.73,INR,E133
66269,31-12-2023,2,-37.76,INR,E116
66270,31-05-2025,1,2728.42,INR,E105
66271,30-09-2023,2,288.58,INR,E101
66272,29-02-2024,4,1.5191,x,E147
66273,30-04-2025,1,4264.17,INR,E102
66274,28-02-2025,5,106.9422,%,E134
66275,31-07-2023,3,540189.03,INR,E140
66276,28-02-2025,2,-103.09,INR,E112
66277,31-03-2024,5,119.0153,%,E149
66278,31-05-2025,2,107.07,INR,E144
66279,31-03-2025,1,3511.52,INR,E125
66280,30-09-2023,2,164.73,INR,E145
66281,30-04-2025,2,-160.57,INR,E123
66282,31-08-2023,2,80.31,INR,E144
66283,30-06-2023,1,3552.15,INR,E103
66284,29-02-2024,3,827167.76,INR,E135
66285,31-03-2025,4,2.0945,x,E108
66286,31-01-2025,4,1.7215,x,E120
66287,30-04-2025,3,957149.45,INR,E145
66288,28-02-2023,3,988002.31,INR,E133
66289,30-04-2023,1,3756.75,INR,E127
66290,31-03-2024,2,-33.55,INR,E123
66291,30-04-2024,5,115.7438,%,E109
66292,31-01-2023,5,107.1674,%,E134
66293,31-12-2024,1,2453.58,INR,E143
66294,31-01-2023,3,988067.18,INR,E114
66295,31-10-2023,2,28.63,INR,E117
66296,30-06-2024,1,3242.51,INR,E126
66297,28-02-2025,1,4815.92,INR,E130
66298,30-04-2025,3,943177.09,INR,E135
66299,31-08-2023,4,2.0687,x,E143
66300,31-10-2024,4,1.769,x,E130
66301,30-09-2023,2,-229.84,INR,E103
66302,31-12-2023,2,218.19,INR,E115
66303,31-05-2023,2,252.05,INR,E112
66304,31-10-2024,3,747142.46,INR,E109
66305,31-10-2024,2,-243.27,INR,E146
66306,31-08-2023,1,3424.9,INR,E123
66307,30-06-2023,1,2469.85,INR,E104
66308,31-03-2024,2,-205.28,INR,E119
66309,30-06-2023,3,959571.69,INR,E117
66310,30-06-2023,1,1957.8,INR,E104
66311,30-04-2025,1,3844.65,INR,E116
66312,31-10-2023,5,113.5876,%,E144
66313,31-01-2023,5,121.5584,%,E150
66314,31-12-2024,3,850417.45,INR,E118
66315,30-11-2024,3,561580.01,INR,E130
66316,31-03-2025,3,724805.87,INR,E122
66317,31-05-2023,4,1.7598,x,E112
66318,31-07-2024,2,128.15,INR,E140
66319,28-02-2025,4,2.0447,x,E130
66320,30-06-2023,1,2360.72,INR,E145
66321,28-02-2025,5,111.5892,%,E150
66322,31-12-2023,3,557243.5,INR,E132
66323,31-03-2025,1,1855.29,INR,E101
66324,30-06-2023,4,2.2135,x,E147
66325,30-11-2023,2,65.94,INR,E116
66326,28-02-2025,1,2422.38,INR,E134
66327,31-12-2023,4,2.3361,x,E108
66328,31-08-2023,4,1.9844,x,E125
66329,30-04-2025,4,2.2944,x,E101
66330,31-07-2023,5,120.6236,%,E150
66331,30-09-2023,5,121.96,%,E125
66332,31-10-2024,5,121.9954,%,E147
66333,31-01-2025,3,839531.3,INR,E119
66334,31-05-2025,5,119.9885,%,E147
66335,30-09-2023,5,120.5381,%,E138
66336,31-03-2023,4,1.6692,x,E129
66337,31-01-2025,4,1.8002,x,E106
66338,31-10-2023,1,1416.96,INR,E112
66339,31-03-2025,1,1757.49,INR,E121
66340,30-09-2024,2,166.97,INR,E113
66341,31-10-2023,2,268.27,INR,E113
66342,31-01-2024,3,836817.73,INR,E105
66343,31-12-2023,2,231.63,INR,E129
66344,29-02-2024,1,2271.91,INR,E148
66345,29-02-2024,1,4383.18,INR,E111
66346,31-01-2023,5,111.7757,%,E145
66347,30-04-2025,1,4576.67,INR,E150
66348,31-05-2024,5,120.9609,%,E122
66349,31-08-2024,1,4934.39,INR,E143
66350,31-10-2024,4,2.3273,x,E120
66351,31-07-2023,4,1.8982,x,E122
66352,30-06-2023,1,1440.32,INR,E125
66353,31-03-2023,2,224.56,INR,E150
66354,31-10-2024,5,116.4238,%,E146
66355,31-01-2024,4,2.3581,x,E143
66356,31-03-2024,1,2548.52,INR,E129
66357,31-12-2023,5,105.579,%,E104
66358,31-12-2023,1,1209.67,INR,E102
66359,30-06-2025,2,102.3,INR,E141
66360,30-09-2023,3,557231.29,INR,E112
66361,28-02-2025,5,119.9092,%,E137
66362,31-07-2024,4,1.9194,x,E121
66363,31-10-2024,5,116.2622,%,E110
66364,31-03-2025,3,900606.69,INR,E114
66365,31-05-2023,1,2012.29,INR,E143
66366,31-10-2023,1,2651.61,INR,E125
66367,31-05-2025,4,2.2296,x,E136
66368,31-01-2023,2,251.06,INR,E114
66369,31-03-2024,3,645149.88,INR,E142
66370,31-05-2025,5,117.4545,%,E128
66371,30-11-2023,3,975606.98,INR,E127
66372,31-05-2024,3,824426.09,INR,E150
66373,31-12-2023,1,4571.16,INR,E138
66374,28-02-2025,4,2.4397,x,E113
66375,30-11-2024,3,964671.31,INR,E104
66376,31-03-2023,2,155.09,INR,E144
66377,30-11-2024,3,776047.74,INR,E107
66378,31-07-2024,1,1387.01,INR,E148
66379,31-10-2024,5,109.4541,%,E115
66380,31-03-2025,2,-146.54,INR,E121
66381,31-10-2023,1,1133.04,INR,E146
66382,31-03-2023,1,1407.69,INR,E148
66383,31-01-2023,2,-123.15,INR,E122
66384,30-09-2024,1,1362.96,INR,E141
66385,30-06-2025,3,584767.5,INR,E125
66386,30-06-2023,4,1.5544,x,E129
66387,31-05-2025,3,708266.32,INR,E111
66388,31-08-2023,5,121.4265,%,E106
66389,30-09-2024,1,4248.98,INR,E108
66390,30-04-2023,1,4619.56,INR,E127
66391,31-07-2023,5,119.912,%,E130
66392,28-02-2023,5,109.8888,%,E133
66393,28-02-2023,1,3809.56,INR,E116
66394,30-11-2024,1,4015.29,INR,E119
66395,30-06-2024,4,2.0431,x,E119
66396,31-05-2023,4,2.307,x,E149
66397,28-02-2023,3,535632.92,INR,E146
66398,31-07-2023,5,116.8956,%,E139
66399,31-01-2024,3,739946.69,INR,E141
66400,30-11-2023,4,2.3052,x,E140
66401,31-01-2025,2,-223.22,INR,E141
66402,30-11-2024,3,606311.99,INR,E115
66403,31-10-2024,1,3234.77,INR,E105
66404,31-05-2023,3,973602.66,INR,E106
66405,31-07-2024,1,1332.8,INR,E146
66406,29-02-2024,3,871688.51,INR,E113
66407,31-01-2024,4,1.7054,x,E109
66408,31-12-2023,4,1.6054,x,E145
66409,31-05-2024,1,2579.06,INR,E128
66410,29-02-2024,1,3332.21,INR,E105
66411,31-05-2023,1,4308.07,INR,E138
66412,30-04-2024,2,80.82,INR,E143
66413,30-09-2024,5,114.8333,%,E106
66414,30-04-2024,5,110.7133,%,E139
66415,28-02-2023,5,110.8511,%,E142
66416,31-12-2023,1,4082.31,INR,E146
66417,31-03-2025,2,-231.56,INR,E142
66418,29-02-2024,2,-212.12,INR,E123
66419,31-12-2024,2,131.84,INR,E139
66420,30-09-2023,4,2.461,x,E146
66421,30-09-2024,4,1.6202,x,E109
66422,31-08-2024,3,804713.04,INR,E139
66423,30-11-2023,5,109.7838,%,E109
66424,30-06-2024,2,-284.55,INR,E142
66425,31-08-2023,1,4329.07,INR,E128
66426,30-04-2023,4,2.0086,x,E117
66427,31-03-2024,4,1.5239,x,E143
66428,28-02-2025,3,947726.65,INR,E130
66429,30-04-2023,5,115.7137,%,E118
66430,31-08-2024,5,119.7413,%,E114
66431,31-08-2023,4,1.9235,x,E127
66432,31-03-2024,1,1739.53,INR,E112
66433,28-02-2025,2,-20.66,INR,E131
66434,30-06-2025,4,1.7877,x,E116
66435,30-06-2023,2,-121.96,INR,E134
66436,31-07-2024,1,3575.51,INR,E126
66437,31-01-2025,4,1.5941,x,E109
66438,31-12-2024,3,698507.27,INR,E103
66439,28-02-2025,5,115.9329,%,E139
66440,31-12-2023,1,3839.43,INR,E141
66441,28-02-2023,2,79.74,INR,E129
66442,30-04-2023,5,122.7249,%,E140
66443,30-04-2023,1,4969.54,INR,E123
66444,31-07-2023,2,262.45,INR,E145
66445,31-07-2023,1,4056.61,INR,E123
66446,30-11-2024,4,2.186,x,E139
66447,31-12-2024,2,-278.74,INR,E143
66448,31-12-2023,1,3134,INR,E120
66449,30-06-2023,4,2.1637,x,E117
66450,30-04-2025,5,113.2588,%,E109
66451,31-10-2023,4,1.8848,x,E104
66452,31-05-2023,5,115.8505,%,E131
66453,30-09-2024,4,2.4066,x,E112
66454,31-10-2024,5,110.2186,%,E132
66455,31-01-2024,4,1.8991,x,E114
66456,30-11-2024,5,118.0618,%,E121
66457,28-02-2025,2,-188.4,INR,E140
66458,30-06-2023,5,121.6981,%,E105
66459,31-01-2024,5,118.3213,%,E114
66460,30-06-2023,3,676131.03,INR,E124
66461,31-05-2023,4,2.2222,x,E149
66462,31-07-2023,1,2117.39,INR,E114
66463,31-12-2024,4,2.2745,x,E123
66464,31-10-2023,1,1282.75,INR,E107
66465,28-02-2023,1,2707.01,INR,E131
66466,30-11-2024,1,2046.56,INR,E147
66467,30-09-2023,2,190.02,INR,E142
66468,30-04-2023,2,151.65,INR,E143
66469,31-03-2023,1,4367.45,INR,E121
66470,31-01-2025,1,3606.25,INR,E119
66471,30-11-2024,3,897661.21,INR,E131
66472,29-02-2024,5,113.7758,%,E142
66473,31-12-2023,4,2.1781,x,E146
66474,28-02-2023,4,1.5311,x,E116
66475,30-06-2024,3,940362.3,INR,E150
66476,31-03-2025,5,118.6955,%,E139
66477,31-05-2025,3,933048.23,INR,E109
66478,31-01-2025,2,162.52,INR,E123
66479,31-05-2023,1,2145.51,INR,E136
66480,28-02-2023,3,636440.11,INR,E120
66481,30-06-2025,4,2.2996,x,E124
66482,30-06-2025,1,1738.84,INR,E109
66483,31-05-2025,2,-233.6,INR,E103
66484,31-05-2025,5,105.3008,%,E129
66485,31-10-2023,4,1.7984,x,E143
66486,31-03-2023,2,-240.44,INR,E150
66487,31-01-2023,2,181.01,INR,E146
66488,31-03-2023,4,1.9845,x,E102
66489,30-11-2023,4,1.7525,x,E115
66490,31-12-2024,4,2.1021,x,E116
66491,31-08-2023,3,535176.21,INR,E106
66492,28-02-2023,5,119.5224,%,E139
66493,31-01-2024,3,750696.52,INR,E121
66494,31-03-2025,2,-296.11,INR,E119
66495,31-07-2024,2,-108.47,INR,E134
66496,28-02-2025,4,2.2502,x,E123
66497,30-09-2023,4,1.6881,x,E147
66498,31-10-2023,2,277.13,INR,E131
66499,31-07-2023,4,2.3966,x,E114
66500,31-03-2024,5,120.5648,%,E139
66501,31-12-2024,3,539274.18,INR,E124
66502,31-05-2023,2,-87.7,INR,E148
66503,30-06-2024,5,110.9639,%,E143
66504,30-04-2024,4,1.6376,x,E135
66505,30-06-2023,3,999809.45,INR,E109
66506,31-07-2023,3,573598.82,INR,E115
66507,31-05-2024,1,2261.31,INR,E119
66508,31-05-2023,3,940070.73,INR,E119
66509,31-05-2023,2,-213.37,INR,E125
66510,31-08-2024,1,2878.11,INR,E101
66511,31-10-2023,5,124.5138,%,E125
66512,31-01-2023,3,623644.24,INR,E108
66513,30-11-2024,2,121.83,INR,E129
66514,30-04-2024,2,-251.98,INR,E112
66515,31-12-2024,3,800435.97,INR,E138
66516,30-06-2023,5,111.781,%,E138
66517,31-12-2023,4,2.1996,x,E111
66518,30-09-2023,5,113.6578,%,E149
66519,31-03-2025,2,-120.6,INR,E116
66520,31-05-2025,2,27.6,INR,E108
66521,29-02-2024,4,1.6397,x,E124
66522,30-06-2023,4,2.3144,x,E112
66523,30-09-2023,3,875354.7,INR,E137
66524,31-05-2023,4,2.045,x,E125
66525,30-04-2024,1,2468.19,INR,E131
66526,30-11-2023,5,123.3045,%,E128
66527,30-11-2023,2,80.68,INR,E121
66528,31-10-2023,4,1.7848,x,E124
66529,30-04-2025,4,2.3067,x,E129
66530,31-01-2023,4,2.135,x,E128
66531,31-10-2023,3,563506.31,INR,E108
66532,30-06-2023,5,107.2847,%,E140
66533,30-09-2024,4,2.4381,x,E119
66534,30-09-2023,2,-127.25,INR,E102
66535,30-09-2024,2,98.09,INR,E121
66536,28-02-2023,1,1145.74,INR,E120
66537,31-12-2023,3,778250.97,INR,E110
66538,31-05-2025,3,615564.32,INR,E127
66539,31-08-2024,4,1.6396,x,E117
66540,30-06-2024,3,886751.56,INR,E130
66541,31-10-2023,1,4238.17,INR,E107
66542,31-10-2023,5,119.3042,%,E138
66543,30-11-2023,5,105.2237,%,E122
66544,31-03-2023,2,-129.05,INR,E145
66545,30-06-2023,2,-83.42,INR,E131
66546,29-02-2024,4,2.1909,x,E141
66547,30-06-2025,3,877771.84,INR,E118
66548,30-04-2024,4,2.1279,x,E111
66549,31-07-2024,5,120.7818,%,E120
66550,30-11-2023,1,2709.2,INR,E121
66551,30-11-2023,4,2.0418,x,E132
66552,30-04-2023,5,106.285,%,E108
66553,30-04-2023,5,113.5433,%,E124
66554,31-05-2024,4,1.9326,x,E102
66555,30-11-2023,5,117.2304,%,E102
66556,30-06-2025,2,-73.26,INR,E127
66557,31-01-2025,5,109.7691,%,E123
66558,31-03-2024,5,109.7519,%,E143
66559,29-02-2024,2,-219.68,INR,E140
66560,28-02-2025,4,2.201,x,E147
66561,31-05-2025,3,811284.19,INR,E132
66562,30-09-2023,3,789624.96,INR,E146
66563,31-10-2024,5,115.6204,%,E128
66564,30-09-2024,3,683768.75,INR,E141
66565,31-08-2024,2,161.23,INR,E135
66566,30-06-2024,5,123.4405,%,E136
66567,31-05-2024,1,2759.96,INR,E137
66568,30-09-2023,5,113.1818,%,E110
66569,31-07-2023,4,1.6627,x,E102
66570,30-11-2024,1,3682.84,INR,E150
66571,30-06-2025,1,3232.37,INR,E143
66572,30-11-2023,2,292.8,INR,E146
66573,31-10-2024,5,116.6865,%,E143
66574,29-02-2024,5,110.7722,%,E132
66575,30-04-2024,2,37.76,INR,E110
66576,30-06-2023,5,124.6939,%,E140
66577,31-03-2023,1,3893.34,INR,E104
66578,30-04-2024,2,-222.85,INR,E102
66579,30-06-2025,3,671581.31,INR,E142
66580,30-09-2023,1,2194.74,INR,E127
66581,31-01-2023,3,928411.89,INR,E118
66582,30-11-2024,3,805581.42,INR,E129
66583,31-07-2024,5,121.202,%,E113
66584,28-02-2023,5,108.5249,%,E131
66585,30-04-2024,1,4632.14,INR,E107
66586,30-06-2024,4,1.5583,x,E121
66587,30-09-2023,1,2499.35,INR,E107
66588,28-02-2023,3,507074.52,INR,E147
66589,30-06-2025,4,1.6843,x,E107
66590,31-03-2023,4,2.4622,x,E117
66591,31-01-2025,2,-252.9,INR,E144
66592,30-09-2024,3,572703.29,INR,E120
66593,30-09-2024,5,123.497,%,E130
66594,30-04-2024,2,126.1,INR,E116
66595,30-09-2024,4,1.907,x,E111
66596,31-05-2023,3,534382.91,INR,E117
66597,31-03-2025,4,2.285,x,E114
66598,31-01-2023,5,114.8545,%,E126
66599,30-04-2025,5,111.4603,%,E129
66600,31-10-2024,2,-83.55,INR,E136
66601,30-11-2023,3,752638.77,INR,E149
66602,31-10-2024,1,3204.93,INR,E123
66603,31-12-2024,1,4272.4,INR,E145
66604,31-08-2024,5,120.4341,%,E123
66605,31-08-2023,5,120.3412,%,E145
66606,30-09-2024,1,3917.19,INR,E125
66607,31-05-2025,2,154.67,INR,E146
66608,31-05-2025,4,2.1776,x,E117
66609,31-05-2023,3,934011.74,INR,E123
66610,31-03-2023,4,2.0575,x,E142
66611,29-02-2024,2,12.51,INR,E136
66612,30-04-2025,3,850647.99,INR,E131
66613,30-04-2023,4,1.666,x,E123
66614,31-07-2023,3,888475.86,INR,E137
66615,30-04-2025,1,4744.62,INR,E118
66616,31-03-2025,5,110.9252,%,E103
66617,31-01-2025,2,66.63,INR,E148
66618,31-08-2023,2,-280.43,INR,E114
66619,30-04-2023,5,120.3165,%,E149
66620,31-03-2025,4,2.0597,x,E111
66621,31-08-2024,1,3694.62,INR,E137
66622,31-03-2024,3,571496.36,INR,E130
66623,30-04-2024,2,185.67,INR,E149
66624,30-06-2023,3,627968.17,INR,E107
66625,30-04-2024,3,842396.1,INR,E116
66626,31-08-2023,1,3372.57,INR,E149
66627,29-02-2024,3,826895.72,INR,E114
66628,31-08-2024,1,1200.95,INR,E112
66629,30-09-2024,4,2.2419,x,E108
66630,31-08-2023,5,120.905,%,E149
66631,31-08-2024,2,-15.11,INR,E122
66632,31-01-2023,4,1.9089,x,E122
66633,31-08-2023,5,111.8509,%,E137
66634,31-05-2025,4,2.4279,x,E108
66635,31-12-2024,2,153.04,INR,E109
66636,31-05-2023,2,119.17,INR,E132
66637,29-02-2024,3,962803.31,INR,E121
66638,31-01-2025,4,1.8488,x,E103
66639,28-02-2025,1,3520.55,INR,E142
66640,31-03-2023,3,843028.42,INR,E116
66641,31-10-2023,1,4984.91,INR,E122
66642,31-03-2024,4,1.9272,x,E130
66643,30-04-2023,3,700090.53,INR,E144
66644,31-08-2023,1,1337.95,INR,E109
66645,31-01-2025,2,-240.93,INR,E138
66646,31-10-2024,4,2.0118,x,E121
66647,30-11-2024,1,1684.73,INR,E103
66648,31-05-2023,4,1.5729,x,E121
66649,30-06-2024,3,982446.5,INR,E142
66650,31-05-2023,1,4805.67,INR,E144
66651,29-02-2024,2,-104.83,INR,E102
66652,31-03-2024,4,2.2899,x,E111
66653,30-04-2025,1,4490.2,INR,E122
66654,30-04-2023,5,114.2949,%,E106
66655,30-11-2024,1,1894.79,INR,E144
66656,31-12-2024,3,564902.41,INR,E109
66657,31-10-2023,3,570411.19,INR,E144
66658,30-04-2024,4,2.2969,x,E142
66659,30-09-2024,5,112.6883,%,E127
66660,31-01-2023,1,3774.03,INR,E112
66661,30-04-2023,4,2.0387,x,E122
66662,30-06-2025,2,-63.2,INR,E101
66663,31-01-2023,5,107.4763,%,E144
66664,31-07-2024,4,1.8334,x,E114
66665,30-11-2023,5,121.8035,%,E121
66666,31-03-2024,1,4245.59,INR,E138
66667,31-08-2023,1,1113.47,INR,E141
66668,29-02-2024,3,570138.28,INR,E133
66669,31-01-2024,3,877950.61,INR,E141
66670,31-08-2023,5,111.7147,%,E120
66671,30-04-2023,1,3574.36,INR,E109
66672,30-09-2024,4,2.0627,x,E129
66673,31-08-2024,5,118.0413,%,E136
66674,31-08-2023,3,526848.28,INR,E131
66675,30-04-2025,3,965559.6,INR,E102
66676,31-01-2023,2,-287.42,INR,E105
66677,31-12-2024,3,504016.25,INR,E148
66678,28-02-2023,2,-164.31,INR,E107
66679,30-11-2024,2,296.1,INR,E138
66680,31-05-2025,4,1.5725,x,E102
66681,30-04-2024,1,4498,INR,E125
66682,30-11-2023,2,-204.55,INR,E132
66683,28-02-2025,1,1436.41,INR,E110
66684,31-01-2024,5,120.5794,%,E108
66685,30-09-2024,4,2.3467,x,E140
66686,30-04-2023,2,175.31,INR,E141
66687,31-08-2024,4,1.741,x,E136
66688,29-02-2024,5,122.5969,%,E150
66689,30-06-2025,4,1.5719,x,E136
66690,31-03-2024,5,111.8395,%,E102
66691,31-01-2023,5,114.2637,%,E149
66692,30-09-2024,4,1.5677,x,E101
66693,31-12-2024,1,3319.37,INR,E105
66694,31-03-2024,3,779691.51,INR,E144
66695,31-03-2024,4,2.4922,x,E127
66696,28-02-2023,4,2.1217,x,E128
66697,29-02-2024,1,2590.18,INR,E107
66698,31-12-2023,3,895092.42,INR,E131
66699,31-03-2025,2,-99.02,INR,E135
66700,31-01-2024,1,3131.47,INR,E138
66701,31-07-2023,3,527734.8,INR,E133
66702,31-03-2025,1,2290.66,INR,E129
66703,28-02-2023,3,764054.01,INR,E104
66704,31-10-2023,5,119.0462,%,E109
66705,31-01-2024,4,1.599,x,E113
66706,28-02-2025,5,120.9437,%,E120
66707,31-12-2024,3,950079.49,INR,E116
66708,31-03-2025,1,2124.15,INR,E127
66709,31-07-2024,5,120.3069,%,E123
66710,31-05-2024,1,1721.39,INR,E112
66711,28-02-2023,2,14.05,INR,E144
66712,31-07-2024,1,4190.54,INR,E145
66713,31-12-2024,4,1.8865,x,E122
66714,30-09-2024,1,1105.2,INR,E125
66715,30-11-2024,2,23.98,INR,E104
66716,31-05-2024,4,2.3447,x,E143
66717,31-08-2024,2,-235,INR,E115
66718,31-01-2024,5,105.5928,%,E148
66719,31-08-2023,4,2.309,x,E137
66720,31-05-2025,3,633566.29,INR,E109
66721,31-10-2023,5,112.2869,%,E108
66722,31-07-2024,3,543491.01,INR,E137
66723,31-05-2024,4,1.5966,x,E145
66724,31-05-2025,4,2.1145,x,E113
66725,31-10-2023,5,116.0446,%,E101
66726,30-04-2023,5,110.848,%,E136
66727,30-09-2023,4,1.9527,x,E109
66728,31-05-2025,4,1.8882,x,E121
66729,30-11-2024,2,117.03,INR,E149
66730,29-02-2024,4,2.3621,x,E106
66731,30-11-2023,4,2.2651,x,E101
66732,31-12-2024,5,105.0882,%,E148
66733,30-06-2025,2,-240.27,INR,E106
66734,31-05-2024,3,714688.39,INR,E131
66735,31-12-2024,2,211.08,INR,E118
66736,30-04-2023,2,-157.82,INR,E124
66737,30-11-2024,3,939476.04,INR,E136
66738,31-03-2024,4,1.61,x,E131
66739,31-05-2023,3,536303.56,INR,E142
66740,31-01-2025,3,956709.85,INR,E137
66741,31-05-2025,5,108.2395,%,E133
66742,30-06-2025,1,2855.1,INR,E101
66743,31-07-2023,2,-104.43,INR,E142
66744,30-09-2024,5,107.9527,%,E125
66745,31-08-2023,2,79.27,INR,E110
66746,28-02-2023,3,981836.36,INR,E140
66747,31-05-2023,4,2.1581,x,E124
66748,31-03-2024,4,1.8537,x,E111
66749,31-05-2024,4,2.2118,x,E146
66750,31-03-2025,2,-214.05,INR,E127
66751,31-03-2024,1,3320.07,INR,E105
66752,31-08-2024,4,1.9695,x,E109
66753,31-10-2024,1,2439.93,INR,E130
66754,30-11-2023,3,869783.65,INR,E108
66755,31-01-2025,2,-228.91,INR,E136
66756,30-06-2024,4,2.0328,x,E128
66757,29-02-2024,2,212.64,INR,E113
66758,29-02-2024,2,-178.97,INR,E121
66759,31-10-2024,4,1.7645,x,E147
66760,31-01-2024,3,830335.9,INR,E125
66761,31-08-2023,4,2.2726,x,E142
66762,31-05-2023,5,110.6667,%,E112
66763,30-09-2024,5,112.198,%,E108
66764,30-11-2023,4,2.2399,x,E134
66765,31-12-2024,4,1.7853,x,E128
66766,30-04-2023,1,3664.99,INR,E139
66767,31-12-2023,2,-204.7,INR,E149
66768,31-08-2024,5,113.2262,%,E132
66769,31-10-2023,2,113.21,INR,E133
